Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme82615,realizador3,35 min,Comedies,1994,5
filme18902,realizador19,37 min,Dramas,1960,2
filme91742,realizador16,118 min,International Movies,2009,3
filme117126,realizador16,33 min,Romantic Movies,1991,1
filme24344,realizador18,103 min,Dramas,1976,3
filme8994,realizador4,182 min,Documentaries,1976,1
filme141618,realizador18,125 min,Action & Adventure,1995,2
filme119190,realizador1,220 min,LGBTQ Movies,2014,5
filme61234,realizador4,66 min,Sci-Fi & Fantasy,1981,1
filme145562,realizador18,54 min,Stand-Up Comedy,1973,5
filme59791,realizador13,67 min,Anime Features,1971,5
filme99609,realizador10,218 min,Comedies,1967,2
filme81962,realizador15,172 min,Classic Movies,1969,5
filme17051,realizador18,214 min,Sci-Fi & Fantasy,2018,3
filme109148,realizador2,200 min,Documentaries,2004,3
filme37000,realizador10,145 min,Sports Movies,1968,4
filme118016,realizador7,194 min,Children & Family Movies,1961,5
filme146157,realizador15,225 min,Children & Family Movies,1974,2
filme9697,realizador7,172 min,Documentaries,1981,1
filme33838,realizador7,185 min,Romantic Movies,1979,2
filme125900,realizador19,148 min,Action & Adventure,2021,5
filme141341,realizador11,105 min,Classic Movies,1966,1
filme118101,realizador4,214 min,Children & Family Movies,2007,2
filme80987,realizador17,120 min,Stand-Up Comedy,1973,4
filme148740,realizador2,228 min,Documentaries,1967,1
filme145331,realizador14,123 min,Dramas,2007,1
filme9252,realizador4,160 min,LGBTQ Movies,2023,1
filme94625,realizador8,229 min,Stand-Up Comedy,1995,4
filme68477,realizador10,95 min,LGBTQ Movies,2019,5
filme147097,realizador19,76 min,Comedies,2003,2
filme34614,realizador8,238 min,Anime Features,1983,4
filme48818,realizador8,234 min,International Movies,1980,3
filme20023,realizador16,192 min,Cult Movies,2003,1
filme80312,realizador5,199 min,LGBTQ Movies,1987,3
filme99428,realizador17,171 min,Cult Movies,1977,4
filme143978,realizador1,167 min,Comedies,1982,5
filme139517,realizador9,53 min,Comedies,2012,2
filme122028,realizador7,85 min,Cult Movies,2008,5
filme22306,realizador7,106 min,Comedies,2005,2
filme35080,realizador18,156 min,Sports Movies,2005,4
filme137957,realizador10,205 min,Action & Adventure,2016,3
filme24831,realizador3,49 min,Romantic Movies,1973,3
filme82376,realizador19,212 min,Action & Adventure,2023,2
filme54383,realizador10,236 min,International Movies,2002,5
filme82394,realizador4,225 min,Comedies,1971,4
filme82438,realizador9,61 min,Documentaries,1994,1
filme52124,realizador17,164 min,Romantic Movies,1973,1
filme142862,realizador15,102 min,Children & Family Movies,1988,4
filme147736,realizador14,205 min,Documentaries,2013,5
filme82996,realizador17,90 min,Classic Movies,1991,1
filme125408,realizador3,155 min,Sports Movies,1988,5
filme96354,realizador3,67 min,Independent Movies,1986,3
filme94793,realizador3,224 min,Horror Movies,2020,3
filme12953,realizador13,40 min,International Movies,1965,1
filme93763,realizador17,233 min,Thrillers,2016,2
filme133329,realizador5,84 min,Sci-Fi & Fantasy,1964,5
filme59750,realizador6,94 min,Anime Features,1977,5
filme86256,realizador1,66 min,Children & Family Movies,1967,1
filme6675,realizador5,108 min,Stand-Up Comedy,2021,3
filme53649,realizador13,223 min,Sci-Fi & Fantasy,2003,4
filme54438,realizador17,101 min,Comedies,2003,5
filme81766,realizador12,36 min,Comedies,2023,4
filme75880,realizador17,69 min,Independent Movies,2023,3
filme21843,realizador18,230 min,Music & Musicals,1967,2
filme1589,realizador5,75 min,Thrillers,1971,4
filme131168,realizador12,121 min,Movies,1980,5
filme44616,realizador5,214 min,Sports Movies,1981,4
filme117847,realizador9,94 min,Romantic Movies,2022,1
filme146392,realizador3,223 min,LGBTQ Movies,2021,5
filme136711,realizador8,78 min,Dramas,2014,3
filme52087,realizador1,166 min,International Movies,1978,1
filme98393,realizador9,44 min,Children & Family Movies,1968,5
filme66146,realizador8,191 min,Sci-Fi & Fantasy,1978,1
filme19962,realizador9,194 min,Action & Adventure,2014,5
filme67193,realizador4,230 min,LGBTQ Movies,1988,3
filme113186,realizador18,86 min,Dramas,1987,2
filme9134,realizador17,154 min,Cult Movies,1979,1
filme77056,realizador19,133 min,Sci-Fi & Fantasy,1997,3
filme9695,realizador17,199 min,Classic Movies,2004,4
filme91790,realizador13,228 min,Action & Adventure,1975,1
filme136926,realizador16,155 min,International Movies,1975,2
filme78647,realizador5,125 min,Stand-Up Comedy,1982,2
filme80928,realizador3,101 min,Classic Movies,1979,3
filme17866,realizador13,105 min,Anime Features,2020,3
filme87927,realizador15,90 min,Action & Adventure,1986,1
filme61791,realizador6,168 min,Comedies,2001,4
filme101281,realizador12,121 min,Music & Musicals,1995,3
filme61524,realizador10,42 min,Documentaries,1985,3
filme148323,realizador10,231 min,International Movies,1987,4
filme129707,realizador6,221 min,LGBTQ Movies,2018,4
filme144106,realizador1,89 min,Thrillers,2012,4
filme22595,realizador7,137 min,Anime Features,1979,2
filme103799,realizador14,227 min,Stand-Up Comedy,2003,1
filme148290,realizador1,214 min,Comedies,2023,3
filme42389,realizador11,160 min,Sports Movies,2000,3
filme142064,realizador13,59 min,Sports Movies,1966,5
filme19720,realizador11,214 min,Movies,1980,2
filme19766,realizador2,138 min,Thrillers,1990,3
filme92009,realizador2,192 min,Thrillers,1988,1
filme84926,realizador11,133 min,Cult Movies,1961,2
filme114712,realizador19,59 min,Documentaries,2001,2
filme75087,realizador18,93 min,Dramas,1976,1
filme53935,realizador17,121 min,Anime Features,1979,3
filme47557,realizador16,170 min,Cult Movies,1964,4
filme81167,realizador9,63 min,Movies,1998,1
filme136251,realizador7,37 min,Dramas,1994,4
filme17181,realizador18,160 min,Sci-Fi & Fantasy,2023,3
filme46622,realizador4,72 min,Documentaries,1973,5
filme71252,realizador5,186 min,LGBTQ Movies,1996,4
filme88345,realizador19,187 min,Sports Movies,1998,2
filme63383,realizador7,163 min,Dramas,2022,3
filme93669,realizador13,161 min,Documentaries,1989,1
filme126366,realizador4,215 min,Classic Movies,1989,1
filme83797,realizador19,51 min,Independent Movies,2022,3
filme33069,realizador19,229 min,Horror Movies,1961,3
filme44468,realizador15,79 min,Sci-Fi & Fantasy,1992,5
filme21296,realizador17,148 min,Independent Movies,2001,1
filme144189,realizador1,53 min,LGBTQ Movies,1974,1
filme42268,realizador2,178 min,Sports Movies,1979,3
filme62145,realizador19,35 min,Stand-Up Comedy,1992,3
filme110929,realizador8,104 min,Anime Features,1977,1
filme43799,realizador11,159 min,Sci-Fi & Fantasy,2007,4
filme9226,realizador18,89 min,Dramas,1986,5
filme6787,realizador17,121 min,International Movies,1970,5
filme17877,realizador2,122 min,Horror Movies,1996,2
filme98341,realizador16,99 min,Sci-Fi & Fantasy,1960,2
filme50988,realizador12,77 min,Movies,1985,4
filme142566,realizador15,50 min,Action & Adventure,2019,2
filme46963,realizador10,107 min,Movies,2001,3
filme63355,realizador15,208 min,LGBTQ Movies,2021,1
filme79786,realizador17,135 min,Horror Movies,2000,2
filme65217,realizador12,104 min,International Movies,1980,3
filme57861,realizador11,117 min,International Movies,2007,4
filme124611,realizador8,233 min,Cult Movies,1962,2
filme27059,realizador10,46 min,Thrillers,1983,3
filme128450,realizador14,64 min,Horror Movies,1969,2
filme34314,realizador6,182 min,Romantic Movies,2017,1
filme60266,realizador7,212 min,Documentaries,2015,2
filme107019,realizador15,87 min,LGBTQ Movies,1976,4
filme93257,realizador5,200 min,Romantic Movies,1998,3
filme121446,realizador7,67 min,Anime Features,1995,4
filme79930,realizador1,102 min,Cult Movies,1975,4
filme21527,realizador18,240 min,Horror Movies,1988,2
filme533,realizador13,110 min,Horror Movies,2015,3
filme59082,realizador1,152 min,Sports Movies,2015,5
filme118929,realizador7,94 min,Thrillers,1997,5
filme106887,realizador13,118 min,International Movies,1975,2
filme23991,realizador17,118 min,Anime Features,2015,3
filme136982,realizador5,72 min,Horror Movies,1982,5
filme117986,realizador3,46 min,Documentaries,2003,2
filme14050,realizador8,150 min,LGBTQ Movies,1984,1
filme34003,realizador13,57 min,Documentaries,1980,2
filme111147,realizador5,205 min,Sci-Fi & Fantasy,1992,5
filme48741,realizador10,43 min,International Movies,1997,4
filme4315,realizador8,32 min,Cult Movies,2014,2
filme31300,realizador8,155 min,Action & Adventure,1978,1
filme107464,realizador7,148 min,Movies,1967,2
filme40171,realizador12,149 min,Cult Movies,2010,2
filme46899,realizador6,210 min,Romantic Movies,1982,1
filme130269,realizador18,60 min,LGBTQ Movies,1996,2
filme13125,realizador18,147 min,Classic Movies,2014,1
filme120641,realizador10,36 min,Comedies,1992,2
filme80780,realizador18,122 min,International Movies,1974,4
filme78391,realizador14,35 min,Romantic Movies,1990,1
filme71669,realizador13,232 min,Anime Features,2002,1
filme8264,realizador19,110 min,Sports Movies,1993,2
filme172,realizador12,36 min,Action & Adventure,2007,3
filme107049,realizador6,91 min,Stand-Up Comedy,2014,5
filme68309,realizador7,39 min,Classic Movies,1986,3
filme80276,realizador14,163 min,Classic Movies,1971,1
filme43282,realizador4,94 min,Sci-Fi & Fantasy,1974,5
filme103189,realizador6,234 min,Sci-Fi & Fantasy,1969,2
filme53907,realizador11,109 min,Cult Movies,1995,4
filme145757,realizador4,236 min,Action & Adventure,1963,1
filme107328,realizador13,107 min,Movies,2001,4
filme26823,realizador7,87 min,Comedies,2001,2
filme26264,realizador6,84 min,Classic Movies,1995,2
filme88171,realizador12,161 min,Horror Movies,1974,1
filme65136,realizador5,38 min,Action & Adventure,1975,3
filme73583,realizador7,205 min,International Movies,1972,1
filme3895,realizador4,170 min,Classic Movies,2010,3
filme52286,realizador11,180 min,Sci-Fi & Fantasy,1988,2
filme116706,realizador15,118 min,Thrillers,2005,3
filme66077,realizador19,30 min,Movies,1990,2
filme33659,realizador9,172 min,Children & Family Movies,1973,5
filme12961,realizador7,109 min,Comedies,1997,3
filme63079,realizador4,118 min,Classic Movies,2008,2
filme111114,realizador11,159 min,Movies,1974,4
filme116583,realizador5,113 min,Dramas,1998,2
filme61143,realizador19,48 min,LGBTQ Movies,2012,5
filme19799,realizador4,62 min,Sci-Fi & Fantasy,2009,2
filme12003,realizador17,66 min,Horror Movies,2007,2
filme6959,realizador12,180 min,Stand-Up Comedy,1986,2
filme132902,realizador3,228 min,Horror Movies,2016,4
filme21516,realizador10,208 min,Music & Musicals,2018,5
filme147752,realizador9,212 min,Cult Movies,1978,1
filme22456,realizador15,200 min,Children & Family Movies,1987,4
filme136604,realizador14,103 min,Horror Movies,2004,3
filme92789,realizador8,119 min,Stand-Up Comedy,1966,2
filme31693,realizador6,200 min,Sci-Fi & Fantasy,1983,5
filme121301,realizador4,225 min,Horror Movies,2005,1
filme148578,realizador13,206 min,Movies,1971,4
filme77030,realizador12,57 min,LGBTQ Movies,2001,1
filme55503,realizador17,101 min,International Movies,2013,4
filme125871,realizador17,124 min,Dramas,1984,2
filme102747,realizador16,79 min,Sports Movies,1987,3
filme55755,realizador12,126 min,Music & Musicals,1960,2
filme71497,realizador19,32 min,Stand-Up Comedy,2012,3
filme110382,realizador9,227 min,LGBTQ Movies,2002,5
filme36172,realizador2,43 min,Comedies,2010,2
filme66237,realizador16,75 min,Classic Movies,1962,3
filme6880,realizador17,137 min,Classic Movies,1987,4
filme109283,realizador9,229 min,Sci-Fi & Fantasy,2014,2
filme146148,realizador6,44 min,Action & Adventure,1982,2
filme39728,realizador5,195 min,Romantic Movies,2006,5
filme19850,realizador2,121 min,Sci-Fi & Fantasy,2009,3
filme71190,realizador1,141 min,Stand-Up Comedy,2003,3
filme47400,realizador2,40 min,Action & Adventure,2017,3
filme24933,realizador12,86 min,Romantic Movies,2011,4
filme131907,realizador8,134 min,Classic Movies,1981,2
filme3413,realizador2,80 min,Anime Features,2022,3
filme142668,realizador11,233 min,Thrillers,1989,3
filme577,realizador14,197 min,Comedies,1963,4
filme104037,realizador10,35 min,Children & Family Movies,1995,5
filme109407,realizador6,233 min,Thrillers,1985,1
filme73264,realizador13,114 min,Independent Movies,2005,1
filme135224,realizador18,219 min,Thrillers,1973,2
filme78911,realizador17,30 min,Classic Movies,2017,3
filme80711,realizador13,79 min,Classic Movies,1969,2
filme90319,realizador10,152 min,Independent Movies,1975,4
filme125333,realizador9,179 min,Independent Movies,1997,4
filme131814,realizador12,149 min,Sports Movies,1962,5
filme22017,realizador18,176 min,Thrillers,1981,2
filme79929,realizador5,119 min,Sports Movies,2023,3
filme121728,realizador14,97 min,Independent Movies,1991,2
filme53079,realizador1,58 min,Action & Adventure,1988,5
filme15013,realizador4,75 min,Independent Movies,1963,3
filme7070,realizador5,173 min,Documentaries,2014,2
filme91656,realizador6,83 min,Music & Musicals,1982,2
filme114977,realizador17,192 min,Romantic Movies,1999,5
filme41350,realizador14,104 min,Sports Movies,1962,2
filme137650,realizador17,102 min,Horror Movies,1974,5
filme50284,realizador11,47 min,Cult Movies,2007,1
filme56975,realizador1,169 min,Classic Movies,1971,3
filme101142,realizador15,84 min,International Movies,1973,3
filme79346,realizador18,62 min,Children & Family Movies,2017,1
filme4114,realizador3,231 min,Romantic Movies,2001,4
filme4208,realizador16,136 min,Sci-Fi & Fantasy,1980,2
filme70961,realizador18,135 min,Thrillers,1993,5
filme127640,realizador3,202 min,Children & Family Movies,2000,4
filme22550,realizador3,84 min,Dramas,2012,4
filme146515,realizador9,113 min,Comedies,2004,2
filme11323,realizador10,148 min,Horror Movies,1988,4
filme63558,realizador8,71 min,Music & Musicals,1981,5
filme30372,realizador19,158 min,Children & Family Movies,1964,4
filme73055,realizador8,44 min,LGBTQ Movies,2009,5
filme49588,realizador15,205 min,Thrillers,2012,2
filme91597,realizador11,79 min,Action & Adventure,2007,1
filme54701,realizador15,110 min,Documentaries,1998,5
filme120433,realizador5,210 min,Thrillers,2018,4
filme148087,realizador7,46 min,Horror Movies,1984,2
filme72380,realizador3,124 min,Documentaries,1989,5
filme4836,realizador19,128 min,Cult Movies,1963,4
filme48833,realizador18,233 min,Music & Musicals,1981,5
filme91065,realizador15,68 min,Independent Movies,1963,1
filme127600,realizador10,94 min,Independent Movies,2015,1
filme128214,realizador19,221 min,Thrillers,1972,1
filme77538,realizador12,77 min,Children & Family Movies,2021,2
filme88508,realizador2,79 min,Comedies,1991,2
filme114190,realizador9,216 min,Stand-Up Comedy,1995,4
filme130174,realizador18,190 min,Action & Adventure,1985,5
filme119452,realizador19,216 min,LGBTQ Movies,2001,1
filme85423,realizador9,150 min,International Movies,2003,5
filme40509,realizador10,115 min,Music & Musicals,1979,1
filme18670,realizador3,108 min,Stand-Up Comedy,1992,1
filme127256,realizador3,117 min,Thrillers,2011,5
filme20275,realizador17,218 min,Stand-Up Comedy,1973,2
filme81927,realizador10,236 min,Anime Features,2001,5
filme143945,realizador6,86 min,Romantic Movies,1960,5
filme31179,realizador13,201 min,Action & Adventure,2000,2
filme30389,realizador2,207 min,Stand-Up Comedy,2019,3
filme18211,realizador19,30 min,Movies,2021,5
filme114523,realizador19,82 min,Action & Adventure,2007,1
filme50682,realizador1,117 min,Action & Adventure,1991,1
filme89586,realizador13,129 min,Horror Movies,1969,2
filme145396,realizador15,99 min,Stand-Up Comedy,1995,1
filme82261,realizador3,233 min,Music & Musicals,2015,5
filme133222,realizador9,69 min,Sports Movies,1985,5
filme33559,realizador5,166 min,Comedies,1964,1
filme29837,realizador18,119 min,Movies,1993,5
filme121462,realizador19,123 min,Sci-Fi & Fantasy,2018,2
filme26023,realizador10,184 min,LGBTQ Movies,1977,2
filme81998,realizador3,119 min,Independent Movies,1970,1
filme112182,realizador4,185 min,Cult Movies,2017,3
filme32231,realizador15,227 min,Music & Musicals,2013,1
filme17709,realizador4,114 min,Horror Movies,2010,4
filme114931,realizador15,154 min,Romantic Movies,2006,1
filme86286,realizador9,116 min,Romantic Movies,1978,1
filme56040,realizador17,65 min,Horror Movies,1991,1
filme55407,realizador4,239 min,Sports Movies,2009,3
filme134808,realizador10,49 min,Music & Musicals,1968,1
filme124869,realizador15,61 min,Comedies,1968,3
filme23568,realizador19,63 min,LGBTQ Movies,2008,3
filme40491,realizador9,148 min,Movies,1998,3
filme113786,realizador15,156 min,LGBTQ Movies,1983,1
filme101572,realizador7,120 min,Classic Movies,2019,3
filme147945,realizador11,240 min,Documentaries,2009,5
filme78071,realizador12,136 min,Horror Movies,2016,2
filme133643,realizador8,40 min,Classic Movies,1967,4
filme146519,realizador15,108 min,Anime Features,2017,4
filme16379,realizador8,98 min,Thrillers,1995,2
filme82912,realizador7,48 min,Independent Movies,2014,1
filme128727,realizador13,181 min,Classic Movies,2020,2
filme95573,realizador12,220 min,Stand-Up Comedy,1985,2
filme32437,realizador1,191 min,Cult Movies,1998,2
filme22597,realizador13,44 min,Music & Musicals,1987,4
filme67868,realizador18,163 min,Dramas,1965,3
filme76179,realizador6,128 min,Horror Movies,1995,5
