Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme109631,realizador7,147 min,Thrillers,1976,2
filme105839,realizador17,235 min,Children & Family Movies,2013,4
filme44734,realizador18,223 min,Comedies,1998,4
filme2949,realizador9,203 min,Independent Movies,2002,4
filme36049,realizador15,239 min,Action & Adventure,1975,2
filme144990,realizador10,127 min,International Movies,1980,5
filme104769,realizador4,211 min,Cult Movies,1969,3
filme88907,realizador2,54 min,Cult Movies,1975,2
filme48743,realizador9,106 min,Dramas,2021,4
filme77420,realizador11,72 min,Romantic Movies,2011,4
filme80719,realizador3,137 min,Anime Features,2016,1
filme92769,realizador16,73 min,Action & Adventure,2014,1
filme105430,realizador5,69 min,Dramas,1995,1
filme94386,realizador10,39 min,Stand-Up Comedy,2008,2
filme95857,realizador10,163 min,Stand-Up Comedy,1966,2
filme52904,realizador18,113 min,Children & Family Movies,2018,5
filme109665,realizador16,186 min,Music & Musicals,1960,1
filme82307,realizador4,61 min,Music & Musicals,1966,2
filme115978,realizador15,170 min,LGBTQ Movies,1963,1
filme53807,realizador8,234 min,Sports Movies,2019,3
filme87416,realizador15,76 min,Stand-Up Comedy,1996,4
filme73928,realizador5,91 min,Stand-Up Comedy,2002,3
filme341,realizador9,137 min,LGBTQ Movies,1967,2
filme142177,realizador12,113 min,Sci-Fi & Fantasy,2015,5
filme74006,realizador10,77 min,Classic Movies,2004,2
filme123152,realizador17,162 min,Sports Movies,2007,4
filme81561,realizador18,193 min,Action & Adventure,1966,1
filme10791,realizador15,100 min,Children & Family Movies,1973,1
filme98007,realizador14,50 min,Documentaries,1982,2
filme120733,realizador8,188 min,Horror Movies,1997,5
filme54982,realizador16,98 min,International Movies,2022,3
filme90695,realizador14,68 min,International Movies,1983,2
filme149697,realizador12,116 min,Comedies,2011,1
filme41263,realizador18,137 min,LGBTQ Movies,2008,5
filme118895,realizador16,189 min,Dramas,1970,5
filme144811,realizador4,38 min,Romantic Movies,2005,4
filme133485,realizador7,159 min,Sci-Fi & Fantasy,1990,5
filme142027,realizador2,176 min,Action & Adventure,2019,1
filme134606,realizador6,172 min,Children & Family Movies,2003,3
filme133325,realizador7,137 min,Documentaries,1988,2
filme59345,realizador19,72 min,International Movies,1986,1
filme29020,realizador11,100 min,Music & Musicals,1979,1
filme58307,realizador12,152 min,Movies,2004,3
filme37618,realizador1,55 min,Movies,1961,1
filme81272,realizador1,77 min,Romantic Movies,2011,1
filme62624,realizador1,88 min,Comedies,1985,3
filme72381,realizador16,92 min,Horror Movies,1972,1
filme132780,realizador6,150 min,Sports Movies,1985,3
filme18906,realizador13,51 min,Classic Movies,1975,1
filme88462,realizador6,40 min,Classic Movies,1970,3
filme117612,realizador8,140 min,Dramas,2004,3
filme125809,realizador9,54 min,Stand-Up Comedy,1984,2
filme125023,realizador5,88 min,Sports Movies,1971,2
filme42713,realizador6,142 min,Romantic Movies,1996,4
filme31775,realizador6,213 min,Sci-Fi & Fantasy,1995,5
filme50247,realizador4,96 min,Romantic Movies,1988,5
filme25063,realizador15,183 min,Horror Movies,1970,5
filme130772,realizador7,36 min,Comedies,2003,5
filme126214,realizador3,163 min,Anime Features,1964,5
filme19270,realizador10,150 min,Action & Adventure,1987,3
filme68208,realizador15,78 min,Independent Movies,1990,2
filme141853,realizador10,209 min,Romantic Movies,1992,3
filme127837,realizador2,73 min,Horror Movies,1990,5
filme1040,realizador7,122 min,Sci-Fi & Fantasy,1962,3
filme57429,realizador15,175 min,Movies,1994,1
filme48063,realizador16,218 min,Classic Movies,1989,4
filme11878,realizador4,75 min,Dramas,1967,4
filme3498,realizador8,104 min,Romantic Movies,1994,5
filme48914,realizador17,40 min,Movies,1964,2
filme105396,realizador12,216 min,Action & Adventure,2018,2
filme117373,realizador7,193 min,Classic Movies,2005,4
filme22946,realizador4,155 min,Stand-Up Comedy,1970,2
filme28790,realizador12,72 min,Children & Family Movies,1979,3
filme148167,realizador10,175 min,Sci-Fi & Fantasy,1962,4
filme20348,realizador6,203 min,Documentaries,1971,3
filme102787,realizador17,123 min,Classic Movies,2004,2
filme5283,realizador5,213 min,Classic Movies,2011,3
filme42610,realizador15,125 min,Cult Movies,1997,3
filme123382,realizador2,120 min,Anime Features,1979,2
filme142148,realizador2,102 min,Children & Family Movies,1983,3
filme125110,realizador4,210 min,Horror Movies,1968,1
filme127186,realizador1,150 min,Stand-Up Comedy,2010,4
filme119384,realizador14,238 min,Dramas,1980,1
filme147880,realizador9,134 min,Comedies,1962,3
filme45627,realizador15,82 min,Sports Movies,2020,3
filme15501,realizador17,237 min,Action & Adventure,1960,2
filme106057,realizador7,56 min,Action & Adventure,2017,4
filme111430,realizador15,136 min,Independent Movies,1968,2
filme138957,realizador2,199 min,Stand-Up Comedy,1993,3
filme129166,realizador6,99 min,Sports Movies,1994,3
filme36945,realizador18,115 min,Action & Adventure,2017,3
filme62415,realizador14,203 min,Thrillers,2019,5
filme110532,realizador19,68 min,Stand-Up Comedy,1987,3
filme17488,realizador5,133 min,Romantic Movies,1988,2
filme52936,realizador19,97 min,Thrillers,1980,4
filme148828,realizador1,177 min,Sci-Fi & Fantasy,1988,2
filme115098,realizador16,179 min,LGBTQ Movies,1992,2
filme64980,realizador10,154 min,Dramas,2017,1
filme51818,realizador1,212 min,Classic Movies,1962,5
filme16023,realizador3,165 min,Music & Musicals,2002,2
filme86906,realizador13,146 min,Classic Movies,2009,2
filme115943,realizador19,170 min,Sports Movies,2019,1
filme57567,realizador9,53 min,Romantic Movies,2015,3
filme21771,realizador10,189 min,Romantic Movies,2016,1
filme141784,realizador13,219 min,Comedies,2015,2
filme125004,realizador6,43 min,Dramas,2023,1
filme114342,realizador18,137 min,Cult Movies,1985,3
filme1225,realizador7,124 min,International Movies,2005,1
filme119125,realizador6,155 min,Sports Movies,1974,1
filme48730,realizador15,230 min,International Movies,2005,5
filme11300,realizador2,199 min,Sports Movies,1971,5
filme31635,realizador15,34 min,Documentaries,2022,2
filme26018,realizador7,179 min,Sci-Fi & Fantasy,2010,1
filme89877,realizador6,162 min,Sci-Fi & Fantasy,2023,2
filme132408,realizador13,166 min,International Movies,1999,1
filme142416,realizador9,159 min,Independent Movies,1968,1
filme111402,realizador7,104 min,Anime Features,2008,3
filme93827,realizador15,159 min,Independent Movies,2021,1
filme17527,realizador6,59 min,Thrillers,1980,4
filme92605,realizador11,52 min,Documentaries,1971,2
filme18873,realizador10,137 min,Cult Movies,1980,5
filme120881,realizador7,118 min,Sports Movies,1982,3
filme1159,realizador15,116 min,Sci-Fi & Fantasy,1981,2
filme143686,realizador15,36 min,LGBTQ Movies,1990,1
filme110735,realizador6,62 min,Comedies,2016,4
filme4986,realizador19,58 min,Documentaries,2007,4
filme144180,realizador5,141 min,Comedies,1984,4
filme97550,realizador5,43 min,Horror Movies,1973,2
filme21461,realizador9,144 min,Horror Movies,2011,4
filme80524,realizador10,205 min,Movies,1962,2
filme126659,realizador8,61 min,Action & Adventure,1992,1
filme20208,realizador13,148 min,Sports Movies,2012,4
filme101293,realizador2,137 min,Thrillers,1978,4
filme134217,realizador16,147 min,Action & Adventure,1975,3
filme149703,realizador19,94 min,Music & Musicals,2003,4
filme111658,realizador11,130 min,Thrillers,1984,3
filme35201,realizador19,189 min,Independent Movies,1983,2
filme139133,realizador16,212 min,Documentaries,1967,2
filme98490,realizador6,142 min,Independent Movies,1999,4
filme6579,realizador12,96 min,Movies,2019,1
filme9884,realizador4,37 min,Classic Movies,1990,5
filme143336,realizador7,107 min,Anime Features,1966,4
filme142562,realizador17,104 min,Music & Musicals,1989,3
filme91028,realizador17,173 min,Children & Family Movies,1973,2
filme1904,realizador12,67 min,Children & Family Movies,1961,3
filme126691,realizador7,212 min,Dramas,2023,2
filme80983,realizador8,195 min,LGBTQ Movies,2009,3
filme120867,realizador3,230 min,Sci-Fi & Fantasy,1986,3
filme129865,realizador14,132 min,International Movies,1985,5
filme84315,realizador6,95 min,Independent Movies,2010,2
filme87748,realizador16,219 min,Independent Movies,1975,3
filme28839,realizador8,56 min,Romantic Movies,2009,2
filme42952,realizador1,183 min,Sports Movies,1969,3
filme85156,realizador10,45 min,LGBTQ Movies,2005,4
filme56155,realizador10,166 min,LGBTQ Movies,1974,2
filme67449,realizador9,109 min,Dramas,2000,1
filme31846,realizador9,133 min,Dramas,2006,5
filme114417,realizador2,125 min,Sci-Fi & Fantasy,1961,1
filme119806,realizador1,215 min,Horror Movies,2014,4
filme31868,realizador16,85 min,Dramas,2000,1
filme11047,realizador2,66 min,Sci-Fi & Fantasy,1974,3
filme78842,realizador9,170 min,Thrillers,1961,3
filme62753,realizador6,233 min,Documentaries,1976,3
filme62951,realizador14,88 min,Comedies,2005,2
filme4641,realizador3,159 min,Sports Movies,2005,4
filme88633,realizador15,189 min,LGBTQ Movies,1971,1
filme130414,realizador4,74 min,Romantic Movies,1993,3
filme38496,realizador12,201 min,Independent Movies,1992,3
filme75297,realizador4,111 min,Movies,1981,5
filme145746,realizador9,212 min,Music & Musicals,2000,5
filme76204,realizador12,222 min,LGBTQ Movies,1967,5
filme88448,realizador13,130 min,Horror Movies,1984,3
filme112303,realizador9,120 min,Cult Movies,1993,2
filme94303,realizador13,32 min,Horror Movies,1965,4
filme146510,realizador1,86 min,Classic Movies,2003,4
filme90250,realizador19,228 min,Documentaries,1993,5
filme45805,realizador18,94 min,Anime Features,1971,4
filme3956,realizador4,72 min,Anime Features,1961,1
filme146655,realizador3,81 min,Classic Movies,1991,5
filme132104,realizador13,72 min,Anime Features,1966,2
filme52289,realizador11,231 min,Independent Movies,1966,5
filme140266,realizador19,209 min,Children & Family Movies,2005,2
filme137924,realizador15,149 min,Sci-Fi & Fantasy,2023,4
filme21390,realizador3,197 min,Independent Movies,2021,1
filme110100,realizador5,235 min,Dramas,2011,4
filme57105,realizador5,168 min,Dramas,2008,2
filme142328,realizador18,60 min,Thrillers,1990,1
filme8852,realizador19,166 min,Action & Adventure,1997,1
filme16154,realizador5,91 min,Movies,1987,4
filme41943,realizador1,130 min,Sports Movies,1960,2
filme142613,realizador11,171 min,Sports Movies,1980,4
filme145062,realizador14,211 min,Movies,2005,4
filme134757,realizador9,148 min,Classic Movies,1997,2
filme116521,realizador15,210 min,Dramas,2002,4
filme108517,realizador10,73 min,Dramas,2000,4
filme88898,realizador12,222 min,Horror Movies,1969,4
filme106995,realizador15,96 min,Movies,2011,1
filme105496,realizador2,64 min,Horror Movies,1967,1
filme135495,realizador17,233 min,Stand-Up Comedy,2022,4
filme105831,realizador10,212 min,Dramas,2013,4
filme132637,realizador8,132 min,Stand-Up Comedy,1967,4
filme1495,realizador13,148 min,Sports Movies,1960,2
filme144097,realizador2,44 min,LGBTQ Movies,2021,5
filme20228,realizador15,205 min,Children & Family Movies,1976,4
filme147940,realizador1,236 min,Movies,2018,1
filme18440,realizador12,208 min,Music & Musicals,2001,3
filme71415,realizador1,224 min,Horror Movies,2003,3
filme84244,realizador7,73 min,Anime Features,1994,3
filme78001,realizador8,139 min,Classic Movies,2018,4
filme143843,realizador3,161 min,Sci-Fi & Fantasy,1985,1
filme31232,realizador13,136 min,Music & Musicals,2011,1
filme127437,realizador4,159 min,International Movies,2017,2
filme120718,realizador9,236 min,Music & Musicals,1974,3
filme85295,realizador15,42 min,Music & Musicals,1984,5
filme89857,realizador8,201 min,Comedies,1997,5
filme6347,realizador17,235 min,Comedies,1970,4
filme13950,realizador10,189 min,Movies,1973,2
filme7240,realizador3,161 min,Classic Movies,2004,3
filme140643,realizador18,35 min,Anime Features,1986,3
filme100331,realizador19,132 min,Music & Musicals,2015,4
filme62437,realizador19,109 min,Sports Movies,2010,4
filme41664,realizador12,179 min,Independent Movies,2014,5
filme35656,realizador3,225 min,Documentaries,1986,2
filme148946,realizador1,50 min,LGBTQ Movies,1984,1
filme82106,realizador1,82 min,Thrillers,1972,1
filme33952,realizador18,162 min,Stand-Up Comedy,1981,2
filme37537,realizador17,41 min,Independent Movies,1985,3
filme128870,realizador17,103 min,Documentaries,2009,4
filme33843,realizador11,203 min,LGBTQ Movies,1964,3
filme20625,realizador2,156 min,Documentaries,2002,3
filme145776,realizador17,191 min,Action & Adventure,2010,1
filme75739,realizador19,83 min,Movies,2018,3
filme133594,realizador13,171 min,Thrillers,1973,1
filme45851,realizador9,218 min,Anime Features,1995,3
filme46269,realizador8,182 min,Stand-Up Comedy,1973,2
filme142257,realizador13,53 min,Sports Movies,1972,3
filme106318,realizador16,181 min,Children & Family Movies,1962,3
filme142270,realizador17,53 min,Independent Movies,1960,4
filme109476,realizador8,97 min,LGBTQ Movies,1995,2
filme55409,realizador16,207 min,Sports Movies,1988,1
filme35038,realizador11,240 min,International Movies,1982,3
filme113557,realizador11,135 min,Anime Features,2006,3
filme89520,realizador5,227 min,Stand-Up Comedy,2016,5
filme89451,realizador2,50 min,Comedies,1990,3
filme5885,realizador11,143 min,Cult Movies,2001,4
filme46171,realizador7,130 min,Classic Movies,2000,2
filme141317,realizador1,76 min,Thrillers,1993,3
filme98984,realizador4,155 min,Documentaries,1967,1
filme38655,realizador8,159 min,Movies,2010,2
filme117101,realizador5,218 min,Thrillers,1999,1
filme108141,realizador2,52 min,Classic Movies,1962,3
filme94102,realizador13,174 min,International Movies,2002,2
filme127483,realizador7,229 min,LGBTQ Movies,1975,3
filme46926,realizador4,98 min,Action & Adventure,2018,5
filme12400,realizador14,132 min,Dramas,2011,5
filme54441,realizador6,49 min,Sci-Fi & Fantasy,1969,4
filme16709,realizador9,227 min,Children & Family Movies,1984,5
filme76572,realizador13,59 min,Cult Movies,2013,2
filme38158,realizador13,216 min,Thrillers,2007,3
filme77224,realizador8,51 min,Sports Movies,1986,1
filme13563,realizador1,212 min,Action & Adventure,1993,1
filme94222,realizador7,40 min,Children & Family Movies,1979,1
filme2116,realizador3,118 min,Thrillers,1983,3
filme72134,realizador4,99 min,Documentaries,1972,3
filme87841,realizador10,128 min,Children & Family Movies,2018,1
filme29877,realizador7,119 min,Action & Adventure,2021,3
filme111090,realizador1,106 min,Horror Movies,1998,5
filme93963,realizador10,187 min,Documentaries,2008,2
filme128948,realizador13,161 min,Thrillers,1983,2
filme52189,realizador14,205 min,Thrillers,2010,2
filme83422,realizador11,209 min,Classic Movies,2001,3
filme124410,realizador2,75 min,Thrillers,1990,5
filme39783,realizador10,94 min,Classic Movies,2015,5
filme50730,realizador1,197 min,International Movies,1974,2
filme121578,realizador1,38 min,Anime Features,1962,5
filme108758,realizador15,102 min,Sports Movies,1986,3
filme85028,realizador19,55 min,Cult Movies,1987,4
filme49807,realizador7,226 min,Sci-Fi & Fantasy,2010,5
filme21492,realizador10,74 min,International Movies,2001,3
filme81642,realizador14,155 min,Classic Movies,2007,5
filme34501,realizador12,62 min,International Movies,2012,2
filme15054,realizador3,155 min,Children & Family Movies,1980,2
filme61717,realizador7,145 min,Cult Movies,1975,1
filme26697,realizador12,239 min,Action & Adventure,1964,2
filme76453,realizador5,109 min,Anime Features,1968,4
filme8683,realizador19,51 min,Sci-Fi & Fantasy,1986,3
filme52697,realizador9,46 min,International Movies,2013,3
filme126396,realizador14,90 min,Movies,1991,5
filme12115,realizador14,100 min,Cult Movies,2006,5
filme34836,realizador13,150 min,Music & Musicals,2011,2
filme49677,realizador10,215 min,Movies,1976,5
filme20176,realizador1,102 min,LGBTQ Movies,1993,2
filme134984,realizador3,55 min,Classic Movies,1961,1
filme45177,realizador6,154 min,Movies,1963,5
filme51559,realizador16,34 min,Independent Movies,2011,1
filme96254,realizador13,198 min,Movies,1980,4
filme137784,realizador19,94 min,Comedies,1998,2
filme59477,realizador16,194 min,Thrillers,1977,3
filme123663,realizador10,206 min,Stand-Up Comedy,1971,1
filme29900,realizador13,103 min,Horror Movies,2021,3
filme58254,realizador18,184 min,Action & Adventure,1994,5
filme66761,realizador8,128 min,Anime Features,1966,1
filme139697,realizador14,181 min,Independent Movies,1992,2
filme94633,realizador9,105 min,Classic Movies,2004,1
filme58577,realizador2,196 min,Stand-Up Comedy,1974,1
filme34974,realizador2,56 min,LGBTQ Movies,1983,2
filme63739,realizador5,123 min,Stand-Up Comedy,1968,1
filme33921,realizador10,133 min,Documentaries,1982,3
filme142462,realizador8,176 min,Children & Family Movies,2015,1
filme115721,realizador6,192 min,Dramas,1996,1
filme63820,realizador11,85 min,International Movies,2018,2
filme122675,realizador3,133 min,Action & Adventure,2001,1
filme6878,realizador11,218 min,Sci-Fi & Fantasy,1974,2
filme135192,realizador15,212 min,Children & Family Movies,2018,4
filme133547,realizador6,231 min,Sci-Fi & Fantasy,2007,1
filme73905,realizador19,79 min,Documentaries,1988,5
filme51054,realizador3,208 min,Classic Movies,1993,5
