Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme95089,realizador5,134 min,Independent Movies,2001,5
filme111478,realizador11,168 min,Children & Family Movies,2006,5
filme125714,realizador1,225 min,Independent Movies,1997,3
filme18642,realizador15,104 min,Sci-Fi & Fantasy,1965,3
filme65539,realizador9,180 min,Stand-Up Comedy,1975,4
filme131639,realizador17,109 min,Thrillers,2002,4
filme142434,realizador4,228 min,Horror Movies,2006,4
filme100744,realizador13,158 min,Independent Movies,1980,5
filme40194,realizador2,74 min,Action & Adventure,2018,5
filme139958,realizador12,101 min,Children & Family Movies,1999,2
filme64279,realizador5,197 min,Sports Movies,1966,3
filme105912,realizador3,226 min,Anime Features,2020,4
filme24951,realizador13,75 min,International Movies,2011,3
filme1707,realizador8,197 min,Documentaries,2006,2
filme69804,realizador15,215 min,LGBTQ Movies,1998,3
filme2847,realizador15,185 min,Music & Musicals,1998,2
filme11889,realizador7,187 min,Thrillers,1965,2
filme101059,realizador8,31 min,LGBTQ Movies,1961,1
filme16137,realizador14,208 min,Anime Features,2013,4
filme37260,realizador4,60 min,Horror Movies,2019,1
filme101242,realizador2,204 min,Classic Movies,1985,4
filme112508,realizador17,45 min,Documentaries,1968,4
filme44418,realizador14,124 min,LGBTQ Movies,1982,3
filme71238,realizador3,67 min,Movies,1970,2
filme54818,realizador8,147 min,Anime Features,1978,4
filme26209,realizador7,117 min,Sports Movies,1962,3
filme113262,realizador7,238 min,Thrillers,1984,3
filme23577,realizador14,91 min,Thrillers,2001,5
filme28154,realizador8,143 min,Dramas,1989,1
filme77109,realizador17,198 min,Sports Movies,2017,4
filme143912,realizador11,230 min,Children & Family Movies,1976,3
filme20654,realizador13,103 min,Movies,1972,3
filme142437,realizador2,145 min,Music & Musicals,1980,4
filme91201,realizador6,153 min,Comedies,1968,5
filme143963,realizador1,158 min,Cult Movies,1978,1
filme113373,realizador11,73 min,Horror Movies,1992,1
filme104092,realizador4,40 min,Thrillers,2018,3
filme147108,realizador6,125 min,Sports Movies,2019,1
filme103209,realizador8,143 min,Sports Movies,1971,3
filme74066,realizador6,101 min,Independent Movies,2008,1
filme106305,realizador11,182 min,Music & Musicals,1973,4
filme115807,realizador18,43 min,LGBTQ Movies,1987,3
filme33964,realizador8,41 min,Music & Musicals,2021,2
filme58142,realizador12,84 min,Movies,1983,1
filme57011,realizador9,169 min,Cult Movies,1991,2
filme91524,realizador12,185 min,International Movies,1993,4
filme19514,realizador4,87 min,Sports Movies,1978,5
filme53744,realizador15,217 min,Action & Adventure,2011,1
filme30805,realizador12,50 min,Movies,2005,3
filme4218,realizador11,227 min,Music & Musicals,1989,4
filme120894,realizador7,162 min,International Movies,1961,3
filme18596,realizador4,88 min,Movies,1983,1
filme25614,realizador4,88 min,Documentaries,1980,1
filme116154,realizador4,69 min,Romantic Movies,1984,2
filme23948,realizador16,233 min,Classic Movies,2007,1
filme15810,realizador2,79 min,Anime Features,1971,1
filme83241,realizador11,185 min,Action & Adventure,1996,4
filme40463,realizador9,53 min,Movies,2019,3
filme50676,realizador1,142 min,Thrillers,1962,3
filme99029,realizador10,133 min,Music & Musicals,1993,3
filme37615,realizador4,58 min,LGBTQ Movies,1972,3
filme3329,realizador19,198 min,Movies,1982,3
filme141309,realizador15,36 min,Independent Movies,1996,3
filme143520,realizador18,221 min,Sports Movies,2016,2
filme30656,realizador13,183 min,Classic Movies,2015,5
filme64320,realizador14,142 min,International Movies,1985,5
filme50260,realizador14,95 min,Stand-Up Comedy,2015,1
filme30349,realizador19,187 min,Anime Features,1976,4
filme108824,realizador12,115 min,Cult Movies,1990,1
filme25681,realizador13,70 min,Music & Musicals,1961,5
filme87138,realizador6,119 min,Sports Movies,1978,4
filme129056,realizador2,146 min,Classic Movies,2002,5
filme68849,realizador3,154 min,Thrillers,2000,2
filme15037,realizador17,199 min,Documentaries,1998,4
filme148167,realizador5,167 min,Anime Features,2020,1
filme112321,realizador10,119 min,Children & Family Movies,2006,1
filme85186,realizador10,62 min,Independent Movies,1985,2
filme55864,realizador16,163 min,Children & Family Movies,1964,5
filme102265,realizador19,115 min,Stand-Up Comedy,2004,2
filme22853,realizador6,171 min,Sports Movies,1974,5
filme2186,realizador1,199 min,Children & Family Movies,1986,5
filme146367,realizador9,38 min,Sci-Fi & Fantasy,1975,5
filme83905,realizador8,31 min,Dramas,2001,5
filme100494,realizador17,238 min,International Movies,1993,1
filme13011,realizador17,32 min,Music & Musicals,2000,3
filme20697,realizador13,112 min,Dramas,2019,1
filme13258,realizador16,197 min,Anime Features,2019,2
filme23557,realizador18,55 min,LGBTQ Movies,2013,5
filme121935,realizador17,44 min,Romantic Movies,2011,2
filme129880,realizador5,179 min,Music & Musicals,1982,2
filme54073,realizador11,124 min,Documentaries,2014,5
filme19296,realizador5,56 min,Children & Family Movies,2006,2
filme15081,realizador8,104 min,Classic Movies,1999,4
filme78909,realizador15,215 min,Anime Features,1989,5
filme50030,realizador4,171 min,Stand-Up Comedy,1960,4
filme86775,realizador18,136 min,Children & Family Movies,2008,4
filme129220,realizador8,175 min,Classic Movies,1969,2
filme145776,realizador11,42 min,Classic Movies,1962,2
filme129451,realizador10,196 min,Sports Movies,2005,2
filme73713,realizador6,54 min,Sports Movies,1986,1
filme114103,realizador19,203 min,Thrillers,1992,3
filme108517,realizador16,194 min,Cult Movies,1975,3
filme11627,realizador8,229 min,Comedies,2015,2
filme12093,realizador5,132 min,Children & Family Movies,1974,3
filme38236,realizador12,165 min,International Movies,1972,1
filme55634,realizador5,131 min,Romantic Movies,1980,2
filme58639,realizador15,34 min,LGBTQ Movies,1998,1
filme41217,realizador3,207 min,Horror Movies,1983,2
filme116908,realizador16,222 min,Stand-Up Comedy,2021,3
filme72806,realizador10,111 min,Music & Musicals,2022,5
filme46318,realizador3,171 min,Thrillers,1985,4
filme13233,realizador16,49 min,Movies,1962,4
filme2196,realizador18,136 min,Thrillers,1995,4
filme41933,realizador19,62 min,Movies,1974,4
filme111419,realizador16,137 min,Dramas,1980,4
filme21969,realizador11,63 min,Thrillers,2006,2
filme93134,realizador9,54 min,Documentaries,1969,2
filme55148,realizador15,96 min,International Movies,2014,2
filme94848,realizador11,155 min,Thrillers,2014,2
filme92209,realizador8,154 min,Movies,2019,4
filme42498,realizador2,99 min,LGBTQ Movies,1968,3
filme103020,realizador11,187 min,Documentaries,1961,5
filme110776,realizador9,109 min,Independent Movies,2020,3
filme39315,realizador11,146 min,Anime Features,1984,5
filme9469,realizador13,163 min,Cult Movies,1967,1
filme92452,realizador1,179 min,Sports Movies,1986,5
filme124194,realizador11,63 min,Sci-Fi & Fantasy,2020,2
filme84501,realizador17,114 min,Romantic Movies,1971,1
filme86499,realizador7,219 min,LGBTQ Movies,2002,1
filme85990,realizador1,55 min,Music & Musicals,1985,5
filme145998,realizador7,75 min,Movies,2011,2
filme63047,realizador17,192 min,Action & Adventure,1976,5
filme72870,realizador18,78 min,Documentaries,2018,4
filme43536,realizador13,210 min,Stand-Up Comedy,1987,2
filme111950,realizador6,101 min,Dramas,1968,2
filme64665,realizador6,76 min,Comedies,1987,1
filme34258,realizador15,108 min,Thrillers,1960,5
filme114363,realizador2,62 min,International Movies,2015,3
filme59083,realizador10,191 min,Action & Adventure,1974,1
filme78697,realizador8,159 min,Dramas,1970,4
filme98670,realizador13,198 min,LGBTQ Movies,1982,3
filme106370,realizador5,163 min,Independent Movies,1996,4
filme33887,realizador3,196 min,Dramas,2008,2
filme5100,realizador12,59 min,Dramas,1964,5
filme50730,realizador15,61 min,Stand-Up Comedy,1988,4
filme72808,realizador19,169 min,Independent Movies,2007,3
filme87619,realizador15,102 min,LGBTQ Movies,2014,3
filme32313,realizador4,92 min,Sci-Fi & Fantasy,2021,4
filme85103,realizador18,123 min,Thrillers,1997,3
filme49390,realizador11,33 min,Independent Movies,1990,4
filme92119,realizador18,54 min,Anime Features,1983,2
filme32710,realizador5,66 min,Stand-Up Comedy,1973,1
filme70516,realizador11,189 min,Thrillers,1985,2
filme13370,realizador10,173 min,Sports Movies,2012,1
filme94099,realizador9,128 min,Thrillers,1983,5
filme17788,realizador18,224 min,International Movies,2013,4
filme52135,realizador15,174 min,International Movies,1976,4
filme66104,realizador15,172 min,Cult Movies,2020,5
filme46577,realizador8,182 min,Thrillers,1987,2
filme68377,realizador12,89 min,Classic Movies,1980,1
filme2122,realizador11,34 min,Anime Features,2009,4
filme15595,realizador9,196 min,Stand-Up Comedy,2002,3
filme93230,realizador10,190 min,Classic Movies,1991,2
filme123788,realizador12,50 min,Thrillers,1960,1
filme57188,realizador7,102 min,Movies,1971,1
filme45951,realizador2,218 min,Children & Family Movies,2000,3
filme855,realizador12,216 min,Cult Movies,2003,3
filme73325,realizador12,129 min,Stand-Up Comedy,1989,3
filme50178,realizador12,172 min,Thrillers,2020,1
filme142125,realizador7,59 min,Dramas,1964,5
filme37164,realizador4,213 min,Thrillers,1966,5
filme9483,realizador9,172 min,LGBTQ Movies,2020,5
filme90274,realizador11,113 min,Classic Movies,1974,3
filme6269,realizador9,168 min,Movies,1961,1
filme41742,realizador6,168 min,Sports Movies,1996,2
filme98672,realizador19,104 min,International Movies,1985,1
filme5165,realizador5,206 min,Dramas,1975,1
filme54335,realizador6,204 min,Music & Musicals,1963,2
filme39373,realizador6,182 min,Romantic Movies,2014,4
filme47497,realizador13,221 min,Classic Movies,1965,4
filme20729,realizador2,38 min,Thrillers,1990,2
filme53501,realizador18,41 min,Action & Adventure,2013,4
filme110046,realizador13,122 min,Sci-Fi & Fantasy,1984,4
filme62951,realizador7,82 min,Children & Family Movies,1995,1
filme99762,realizador12,46 min,Classic Movies,1977,4
filme104575,realizador6,79 min,Sci-Fi & Fantasy,1961,2
filme94870,realizador6,229 min,Movies,1992,4
filme74143,realizador5,171 min,Dramas,1962,2
filme114964,realizador9,99 min,Romantic Movies,1969,2
filme97277,realizador10,134 min,Horror Movies,2021,3
filme33330,realizador7,104 min,Children & Family Movies,1990,3
filme26494,realizador7,208 min,Cult Movies,1988,3
filme99846,realizador2,94 min,Thrillers,1980,5
filme7536,realizador18,87 min,Independent Movies,2011,3
filme146628,realizador1,172 min,International Movies,1989,2
filme135456,realizador8,66 min,Action & Adventure,1974,3
filme23128,realizador15,148 min,Sports Movies,1963,1
filme111919,realizador1,128 min,Stand-Up Comedy,2011,4
filme107169,realizador12,183 min,Cult Movies,1964,5
filme122377,realizador18,155 min,Sci-Fi & Fantasy,1974,5
filme142784,realizador12,192 min,Sports Movies,2010,3
filme29569,realizador3,151 min,Anime Features,1960,5
filme107445,realizador16,31 min,Dramas,2001,3
filme119547,realizador15,66 min,Thrillers,1998,4
filme105505,realizador6,47 min,Documentaries,2011,4
filme132872,realizador11,59 min,Sports Movies,2020,3
filme76983,realizador18,234 min,Independent Movies,2002,4
filme107982,realizador7,112 min,Anime Features,2008,2
filme102780,realizador9,42 min,Sci-Fi & Fantasy,1995,3
filme71387,realizador9,75 min,Movies,1984,1
filme107885,realizador15,54 min,Documentaries,1989,4
filme83952,realizador6,128 min,Movies,1985,2
filme94700,realizador8,206 min,Dramas,2014,4
filme31775,realizador12,238 min,Children & Family Movies,2022,1
filme122959,realizador11,37 min,Cult Movies,1993,3
filme70325,realizador1,84 min,International Movies,1966,4
filme105841,realizador1,181 min,Stand-Up Comedy,1962,2
filme19442,realizador15,131 min,Children & Family Movies,1963,3
filme17397,realizador8,58 min,Independent Movies,2016,2
filme101145,realizador12,135 min,Thrillers,1994,3
filme24460,realizador14,194 min,Independent Movies,2011,2
filme60263,realizador4,178 min,International Movies,1971,1
filme143416,realizador10,131 min,Dramas,1962,4
filme101478,realizador10,68 min,Romantic Movies,1962,1
filme47536,realizador7,88 min,Romantic Movies,1989,2
filme8666,realizador18,129 min,Stand-Up Comedy,1972,3
filme22077,realizador13,158 min,Independent Movies,1960,4
filme1787,realizador13,216 min,Sports Movies,1991,3
filme61377,realizador14,65 min,Classic Movies,2014,1
filme138967,realizador8,194 min,Movies,2010,2
filme114915,realizador17,112 min,Sports Movies,1965,1
filme48014,realizador16,111 min,Dramas,1961,4
filme21190,realizador13,73 min,Horror Movies,2020,3
filme9032,realizador12,117 min,Sci-Fi & Fantasy,1992,4
filme50970,realizador18,162 min,Classic Movies,1987,1
filme55792,realizador6,82 min,Documentaries,2006,5
filme79601,realizador16,42 min,Music & Musicals,1981,4
filme128497,realizador16,72 min,LGBTQ Movies,1976,3
filme33231,realizador14,132 min,Thrillers,1978,2
filme70762,realizador5,212 min,Anime Features,1960,4
filme140255,realizador8,217 min,Independent Movies,1976,2
filme121491,realizador10,208 min,Horror Movies,2018,1
filme59063,realizador17,206 min,Movies,2009,5
filme114773,realizador17,136 min,Dramas,1989,5
filme85884,realizador8,201 min,Cult Movies,1998,4
filme134880,realizador4,85 min,Documentaries,1975,1
filme96575,realizador14,127 min,Dramas,1963,1
filme110656,realizador9,188 min,Documentaries,1976,1
filme61563,realizador18,124 min,Dramas,1984,3
filme103244,realizador16,235 min,Sci-Fi & Fantasy,2016,2
filme43432,realizador15,169 min,Sci-Fi & Fantasy,2005,4
filme130453,realizador18,200 min,Independent Movies,1976,3
filme115484,realizador18,110 min,Romantic Movies,2014,3
filme115939,realizador16,175 min,LGBTQ Movies,1978,5
filme20605,realizador12,227 min,Romantic Movies,2011,4
filme55723,realizador1,205 min,Documentaries,1962,1
filme5925,realizador1,103 min,Stand-Up Comedy,2007,2
filme60197,realizador13,144 min,LGBTQ Movies,1966,2
filme31269,realizador8,63 min,Action & Adventure,1966,1
filme76276,realizador8,175 min,Music & Musicals,1971,3
filme53815,realizador1,150 min,Anime Features,1980,4
filme72445,realizador15,215 min,Horror Movies,1970,3
filme33960,realizador16,233 min,Independent Movies,1999,3
filme127807,realizador10,85 min,Cult Movies,1996,1
filme768,realizador7,123 min,Dramas,1992,5
filme28279,realizador9,235 min,Horror Movies,1967,2
filme86099,realizador9,125 min,Movies,1992,3
filme121843,realizador14,232 min,Comedies,1974,3
filme130237,realizador13,178 min,Movies,2008,5
filme147242,realizador11,38 min,Cult Movies,1983,3
filme56165,realizador12,46 min,International Movies,1963,2
filme101106,realizador4,94 min,Thrillers,1964,3
filme139095,realizador4,232 min,Horror Movies,1964,1
filme105887,realizador13,115 min,LGBTQ Movies,2015,5
filme32340,realizador19,187 min,Dramas,1975,3
filme32135,realizador3,68 min,Music & Musicals,1976,5
filme135987,realizador7,210 min,Cult Movies,1971,4
filme141223,realizador1,104 min,International Movies,1971,1
filme32739,realizador5,159 min,LGBTQ Movies,2011,2
filme2385,realizador1,60 min,Dramas,1960,1
filme80587,realizador2,191 min,Romantic Movies,2004,1
filme120318,realizador8,150 min,Sci-Fi & Fantasy,1999,4
filme37734,realizador6,57 min,Documentaries,2017,3
filme62372,realizador18,30 min,International Movies,1987,2
filme103717,realizador17,163 min,Comedies,1970,4
filme10503,realizador16,199 min,Sci-Fi & Fantasy,1990,5
filme59009,realizador3,106 min,Documentaries,1961,3
filme16704,realizador19,149 min,Sports Movies,2011,4
filme111335,realizador14,164 min,LGBTQ Movies,1993,5
filme107244,realizador14,164 min,Children & Family Movies,2015,3
filme116867,realizador4,32 min,International Movies,2007,2
filme149370,realizador1,149 min,Sports Movies,2003,4
filme85276,realizador7,237 min,LGBTQ Movies,2001,2
filme86509,realizador7,145 min,Thrillers,2008,5
filme77589,realizador19,168 min,Sci-Fi & Fantasy,1981,2
filme7757,realizador12,188 min,Cult Movies,1992,2
filme33634,realizador1,219 min,Thrillers,2006,5
filme109366,realizador10,155 min,Dramas,2000,4
filme102689,realizador15,90 min,Documentaries,1992,2
filme67108,realizador12,122 min,Sports Movies,1994,4
filme118284,realizador15,160 min,Sci-Fi & Fantasy,1982,1
filme84074,realizador18,104 min,Cult Movies,1997,3
filme95452,realizador1,116 min,Children & Family Movies,2015,5
filme137276,realizador7,128 min,International Movies,1965,3
filme124770,realizador16,178 min,Anime Features,2022,1
filme124449,realizador18,59 min,Classic Movies,2020,4
filme73033,realizador8,84 min,Sports Movies,1965,2
filme131769,realizador10,211 min,Children & Family Movies,2002,1
filme72512,realizador2,110 min,Action & Adventure,1990,1
filme61631,realizador3,33 min,Independent Movies,1962,2
filme42271,realizador2,200 min,International Movies,2005,5
filme105876,realizador3,100 min,Children & Family Movies,1969,2
filme9181,realizador2,121 min,Cult Movies,2017,4
filme82701,realizador17,161 min,Anime Features,1961,5
filme2118,realizador4,240 min,Music & Musicals,1999,4
filme10614,realizador16,139 min,Documentaries,1961,4
filme71512,realizador7,38 min,Independent Movies,1996,4
filme137203,realizador12,211 min,Dramas,2022,4
