Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme138687,realizador10,51 min,Independent Movies,1974,5
filme61358,realizador10,91 min,Documentaries,1979,2
filme37307,realizador5,186 min,Sports Movies,1983,2
filme93111,realizador19,86 min,Independent Movies,2018,5
filme135404,realizador16,106 min,Children & Family Movies,1984,1
filme130238,realizador2,193 min,Movies,1967,4
filme18681,realizador6,36 min,Music & Musicals,2008,1
filme49681,realizador10,183 min,Stand-Up Comedy,1971,4
filme22290,realizador1,94 min,Movies,1983,3
filme65003,realizador18,32 min,Dramas,1967,5
filme792,realizador3,207 min,Romantic Movies,1971,3
filme23814,realizador18,83 min,Horror Movies,1988,1
filme34953,realizador12,56 min,Sports Movies,1985,1
filme38896,realizador10,48 min,Action & Adventure,2009,2
filme45792,realizador8,61 min,Horror Movies,2011,2
filme70785,realizador2,79 min,Action & Adventure,1971,2
filme86596,realizador16,48 min,LGBTQ Movies,2015,5
filme20080,realizador15,170 min,Music & Musicals,1965,5
filme118885,realizador7,105 min,Comedies,2015,1
filme73139,realizador17,61 min,Sci-Fi & Fantasy,2011,5
filme41115,realizador6,150 min,Thrillers,1964,3
filme65182,realizador2,53 min,Comedies,2006,1
filme120497,realizador12,54 min,International Movies,1979,2
filme139454,realizador10,206 min,Sci-Fi & Fantasy,2009,3
filme37096,realizador1,180 min,Stand-Up Comedy,1960,1
filme84294,realizador17,134 min,Movies,1986,3
filme2979,realizador18,44 min,Sports Movies,2014,2
filme44991,realizador18,236 min,Horror Movies,1986,4
filme55473,realizador1,159 min,Action & Adventure,1992,1
filme10053,realizador18,119 min,Sci-Fi & Fantasy,1991,5
filme12269,realizador12,43 min,Cult Movies,2005,2
filme53779,realizador8,199 min,LGBTQ Movies,1988,3
filme119160,realizador1,196 min,Independent Movies,1989,4
filme84555,realizador3,192 min,Children & Family Movies,1989,2
filme11803,realizador3,154 min,Stand-Up Comedy,2012,3
filme140677,realizador9,222 min,Comedies,2006,2
filme100855,realizador16,129 min,Stand-Up Comedy,1970,3
filme139652,realizador14,230 min,Romantic Movies,1998,4
filme126183,realizador6,114 min,LGBTQ Movies,2002,5
filme47474,realizador1,83 min,Children & Family Movies,2007,3
filme78869,realizador7,170 min,Cult Movies,1987,3
filme49222,realizador3,89 min,Children & Family Movies,2007,3
filme19646,realizador10,216 min,LGBTQ Movies,1993,4
filme64017,realizador12,228 min,LGBTQ Movies,1975,5
filme132018,realizador1,135 min,Thrillers,2012,2
filme101855,realizador16,119 min,Comedies,2013,2
filme147838,realizador3,40 min,LGBTQ Movies,1993,2
filme113134,realizador6,145 min,Stand-Up Comedy,1963,5
filme130973,realizador9,222 min,Music & Musicals,1997,5
filme63260,realizador17,114 min,Horror Movies,1991,1
filme68578,realizador17,71 min,Sci-Fi & Fantasy,2016,5
filme95263,realizador19,107 min,Anime Features,1987,3
filme101616,realizador8,30 min,Thrillers,1988,4
filme69110,realizador18,54 min,Dramas,2023,3
filme51287,realizador14,105 min,Action & Adventure,2009,3
filme48068,realizador15,224 min,Romantic Movies,1980,4
filme83948,realizador11,96 min,Cult Movies,2019,1
filme68659,realizador9,49 min,Dramas,1975,1
filme14762,realizador10,73 min,Documentaries,1973,1
filme135899,realizador6,58 min,Comedies,1980,4
filme55569,realizador5,191 min,Sports Movies,1988,1
filme47738,realizador9,239 min,Sci-Fi & Fantasy,1979,4
filme35806,realizador2,164 min,Stand-Up Comedy,1971,5
filme50610,realizador4,223 min,Stand-Up Comedy,2018,4
filme76483,realizador15,101 min,Action & Adventure,2001,1
filme128424,realizador7,156 min,Movies,2015,1
filme42188,realizador12,127 min,Cult Movies,1960,2
filme144756,realizador11,214 min,Independent Movies,1986,2
filme25788,realizador12,180 min,Movies,1986,5
filme142684,realizador7,97 min,Children & Family Movies,1991,3
filme40554,realizador12,81 min,Action & Adventure,2011,2
filme2041,realizador7,78 min,Sports Movies,1969,4
filme62287,realizador15,166 min,Comedies,1991,2
filme88243,realizador7,178 min,Children & Family Movies,1988,1
filme96921,realizador1,47 min,Children & Family Movies,2013,4
filme80797,realizador6,224 min,Cult Movies,2015,2
filme130390,realizador12,232 min,International Movies,1986,2
filme90048,realizador19,82 min,Cult Movies,2016,1
filme96415,realizador6,235 min,LGBTQ Movies,1986,1
filme129662,realizador1,102 min,Documentaries,2001,2
filme8974,realizador16,137 min,Cult Movies,2011,5
filme52467,realizador14,197 min,Sports Movies,1960,2
filme128955,realizador18,122 min,Movies,2022,5
filme77515,realizador8,93 min,Romantic Movies,1982,3
filme40398,realizador10,58 min,Sports Movies,2013,3
filme119476,realizador7,132 min,Cult Movies,1998,4
filme122119,realizador11,83 min,Classic Movies,1977,3
filme62500,realizador18,167 min,Classic Movies,1962,4
filme16303,realizador2,177 min,Documentaries,2001,2
filme28206,realizador18,32 min,Action & Adventure,1979,2
filme75397,realizador1,151 min,Music & Musicals,2019,5
filme48628,realizador19,36 min,Cult Movies,1976,4
filme37374,realizador15,207 min,International Movies,2001,2
filme144437,realizador16,63 min,Stand-Up Comedy,1982,1
filme7779,realizador10,52 min,Sci-Fi & Fantasy,1962,3
filme148359,realizador3,50 min,Sports Movies,2016,5
filme65699,realizador13,109 min,Children & Family Movies,1962,2
filme41847,realizador2,92 min,Children & Family Movies,1970,2
filme1056,realizador7,107 min,Romantic Movies,1983,4
filme13134,realizador8,93 min,Independent Movies,1999,4
filme124341,realizador6,54 min,Action & Adventure,2009,3
filme116284,realizador3,134 min,Comedies,2007,3
filme106651,realizador6,179 min,Cult Movies,2021,2
filme16437,realizador3,198 min,Classic Movies,1982,2
filme77406,realizador1,195 min,Movies,2023,4
filme110326,realizador8,100 min,Action & Adventure,1997,2
filme54678,realizador14,101 min,Music & Musicals,2009,3
filme23888,realizador1,31 min,Anime Features,1986,5
filme8769,realizador11,144 min,Music & Musicals,1985,4
filme121711,realizador8,146 min,International Movies,1968,4
filme58594,realizador14,161 min,Music & Musicals,1997,3
filme100592,realizador1,113 min,Independent Movies,1969,4
filme72102,realizador4,215 min,Comedies,2001,3
filme137137,realizador4,50 min,Sports Movies,1993,4
filme122657,realizador7,138 min,Comedies,1972,2
filme146509,realizador14,164 min,Anime Features,1960,2
filme111409,realizador16,169 min,Classic Movies,2004,2
filme42721,realizador16,218 min,Music & Musicals,2023,1
filme115308,realizador14,206 min,Comedies,2014,5
filme74675,realizador6,95 min,Romantic Movies,1994,4
filme59921,realizador13,34 min,Action & Adventure,1970,5
filme81476,realizador8,59 min,Thrillers,1979,2
filme44729,realizador13,115 min,Children & Family Movies,2022,4
filme49514,realizador15,193 min,Stand-Up Comedy,2017,1
filme48482,realizador8,75 min,Children & Family Movies,2023,4
filme140705,realizador19,216 min,Independent Movies,2010,1
filme112148,realizador6,168 min,Anime Features,1977,5
filme74610,realizador2,230 min,LGBTQ Movies,2015,3
filme53550,realizador13,132 min,Comedies,2014,2
filme43661,realizador9,124 min,Independent Movies,2003,1
filme126993,realizador14,31 min,Documentaries,1985,3
filme118011,realizador17,179 min,LGBTQ Movies,1968,3
filme23295,realizador10,43 min,LGBTQ Movies,2003,1
filme87627,realizador3,199 min,Stand-Up Comedy,2010,5
filme141696,realizador13,219 min,Documentaries,2021,2
filme143576,realizador9,202 min,Cult Movies,1970,1
filme2378,realizador19,155 min,Movies,1996,4
filme147444,realizador11,165 min,Comedies,2005,5
filme83013,realizador8,146 min,Children & Family Movies,1972,1
filme39857,realizador12,31 min,Romantic Movies,2019,4
filme74726,realizador14,31 min,Movies,1979,5
filme134957,realizador3,66 min,Sports Movies,1977,5
filme140264,realizador15,115 min,Cult Movies,1992,2
filme60721,realizador7,125 min,Documentaries,1991,5
filme60440,realizador13,132 min,Classic Movies,2007,4
filme6509,realizador1,48 min,Stand-Up Comedy,1985,2
filme148386,realizador9,59 min,Action & Adventure,1983,1
filme28046,realizador19,183 min,Dramas,1965,3
filme144523,realizador8,62 min,Dramas,1964,2
filme8573,realizador11,216 min,Classic Movies,1972,4
filme117908,realizador14,46 min,LGBTQ Movies,2011,4
filme132970,realizador17,123 min,Movies,1976,3
filme101425,realizador3,139 min,Movies,2002,5
filme7594,realizador15,184 min,Comedies,1979,5
filme127371,realizador13,34 min,Horror Movies,1975,1
filme119464,realizador5,103 min,Romantic Movies,1980,1
filme54082,realizador12,97 min,Action & Adventure,2016,2
filme84451,realizador3,126 min,Anime Features,2014,5
filme113850,realizador17,196 min,LGBTQ Movies,1963,1
filme84675,realizador4,225 min,Horror Movies,1965,5
filme13493,realizador7,103 min,Sports Movies,2017,1
filme69311,realizador10,100 min,LGBTQ Movies,1983,2
filme110828,realizador1,75 min,Classic Movies,1991,2
filme108918,realizador2,194 min,International Movies,2000,2
filme36993,realizador4,150 min,Children & Family Movies,2020,3
filme31369,realizador16,202 min,International Movies,1988,5
filme136695,realizador1,104 min,Horror Movies,1972,5
filme5435,realizador1,89 min,Comedies,2004,1
filme37301,realizador18,140 min,Horror Movies,2003,4
filme35278,realizador19,39 min,Comedies,1964,4
filme45698,realizador4,152 min,Movies,1982,2
filme28016,realizador10,194 min,Music & Musicals,1970,3
filme91549,realizador11,161 min,International Movies,1983,5
filme1510,realizador10,67 min,Documentaries,2016,4
filme64961,realizador9,85 min,Cult Movies,1969,5
filme66409,realizador11,231 min,Action & Adventure,1965,1
filme56696,realizador12,195 min,Thrillers,1981,4
filme79297,realizador5,146 min,Movies,2019,2
filme33525,realizador9,119 min,Cult Movies,1981,3
filme142333,realizador15,83 min,Romantic Movies,2017,4
filme125751,realizador8,95 min,Anime Features,1983,4
filme2086,realizador18,41 min,LGBTQ Movies,1968,3
filme5529,realizador4,155 min,Stand-Up Comedy,2017,1
filme136722,realizador4,99 min,Thrillers,1984,1
filme52993,realizador11,45 min,International Movies,1970,4
filme9618,realizador5,169 min,Anime Features,1966,4
filme25169,realizador16,232 min,Action & Adventure,2021,5
filme62987,realizador6,182 min,International Movies,1974,4
filme85091,realizador13,118 min,International Movies,2019,4
filme114492,realizador6,90 min,Sports Movies,1987,3
filme32204,realizador18,147 min,Cult Movies,1990,3
filme84504,realizador18,76 min,Horror Movies,1991,4
filme42483,realizador14,70 min,Dramas,2022,2
filme125729,realizador3,171 min,Dramas,1965,3
filme132999,realizador16,133 min,Thrillers,1980,5
filme42747,realizador15,150 min,Stand-Up Comedy,2020,3
filme6212,realizador11,235 min,LGBTQ Movies,1969,3
filme74818,realizador2,153 min,Movies,1988,2
filme116275,realizador10,145 min,Independent Movies,1963,3
filme96144,realizador8,138 min,International Movies,1972,3
filme94753,realizador15,153 min,Romantic Movies,2015,5
filme54307,realizador7,172 min,Music & Musicals,1973,2
filme49060,realizador13,143 min,Independent Movies,2013,1
filme44659,realizador11,103 min,Comedies,1978,4
filme75776,realizador8,110 min,Movies,2009,2
filme134135,realizador6,208 min,Children & Family Movies,1965,1
filme136299,realizador12,153 min,Documentaries,1992,1
filme121041,realizador12,154 min,Sports Movies,1998,1
filme108742,realizador4,190 min,Classic Movies,1991,5
filme120882,realizador3,69 min,Anime Features,1973,4
filme64525,realizador11,208 min,Classic Movies,2004,3
filme143402,realizador11,52 min,Anime Features,1980,1
filme141239,realizador9,63 min,Children & Family Movies,2012,5
filme123257,realizador3,174 min,Sports Movies,1972,2
filme55924,realizador3,193 min,Independent Movies,2004,1
filme115548,realizador2,32 min,Music & Musicals,1972,4
filme119675,realizador11,100 min,Stand-Up Comedy,1998,5
filme16038,realizador12,153 min,Dramas,1994,1
filme120000,realizador12,61 min,Action & Adventure,1961,3
filme13274,realizador14,84 min,Independent Movies,2020,3
filme27221,realizador6,195 min,Sports Movies,1979,1
filme4315,realizador7,233 min,LGBTQ Movies,2009,5
filme107001,realizador8,108 min,LGBTQ Movies,2012,1
filme63285,realizador6,46 min,Cult Movies,1994,1
filme49695,realizador8,114 min,Dramas,2000,2
filme95344,realizador5,98 min,Sports Movies,1977,3
filme52108,realizador19,117 min,Children & Family Movies,2009,4
filme144682,realizador15,151 min,Anime Features,1998,1
filme99024,realizador2,202 min,Stand-Up Comedy,1997,3
filme54410,realizador14,70 min,Comedies,2006,3
filme111864,realizador10,177 min,International Movies,1976,3
filme74382,realizador11,219 min,Children & Family Movies,1966,1
filme110556,realizador16,113 min,Movies,2001,1
filme75266,realizador18,87 min,Horror Movies,2019,3
filme39961,realizador11,67 min,Classic Movies,2009,1
filme147363,realizador5,235 min,Stand-Up Comedy,1997,3
filme119858,realizador18,179 min,Sci-Fi & Fantasy,2019,5
filme55774,realizador12,131 min,LGBTQ Movies,2002,3
filme92179,realizador15,119 min,Cult Movies,1987,4
filme72716,realizador7,228 min,Music & Musicals,1996,1
filme49846,realizador2,100 min,Horror Movies,1987,2
filme11810,realizador9,133 min,Children & Family Movies,1973,1
filme51104,realizador11,120 min,Music & Musicals,1998,3
filme141250,realizador19,193 min,Stand-Up Comedy,1960,2
filme5894,realizador1,199 min,Children & Family Movies,1961,1
filme73897,realizador13,172 min,Dramas,1998,5
filme71588,realizador17,226 min,Documentaries,1997,3
filme24104,realizador15,120 min,Independent Movies,2018,1
filme141853,realizador19,112 min,International Movies,1995,3
filme80885,realizador15,44 min,Action & Adventure,2023,5
filme52224,realizador12,94 min,Cult Movies,1983,3
filme94725,realizador7,58 min,Independent Movies,2002,1
filme41273,realizador1,226 min,Sci-Fi & Fantasy,1964,1
filme77434,realizador2,142 min,Comedies,1961,4
filme132310,realizador4,31 min,Dramas,1960,4
filme19570,realizador6,40 min,Comedies,1997,3
filme94070,realizador5,76 min,Comedies,1963,4
filme134418,realizador3,70 min,Comedies,2011,2
filme100048,realizador6,194 min,Sci-Fi & Fantasy,1968,4
filme125640,realizador5,67 min,Movies,1976,2
filme94916,realizador6,36 min,Horror Movies,2003,3
filme82162,realizador4,84 min,International Movies,2000,3
filme133542,realizador8,134 min,Thrillers,1981,2
filme146686,realizador10,188 min,Cult Movies,1980,2
filme147371,realizador16,184 min,Sports Movies,1980,2
filme5252,realizador6,89 min,Movies,2018,2
filme37391,realizador6,56 min,International Movies,2022,4
filme15956,realizador4,82 min,Romantic Movies,1966,3
filme31091,realizador16,189 min,Cult Movies,1982,3
filme50140,realizador9,184 min,Action & Adventure,1961,4
filme20018,realizador1,189 min,Comedies,1989,5
filme35067,realizador7,169 min,Stand-Up Comedy,2012,4
filme5729,realizador8,160 min,Horror Movies,1965,4
filme8098,realizador3,52 min,Classic Movies,2019,1
filme55884,realizador6,49 min,Children & Family Movies,2007,1
filme76910,realizador3,122 min,Independent Movies,1980,3
filme11348,realizador14,70 min,Documentaries,1999,4
filme103360,realizador13,219 min,Stand-Up Comedy,1997,5
filme63544,realizador4,216 min,Thrillers,1981,3
filme128331,realizador9,207 min,Sports Movies,2001,5
filme52036,realizador11,226 min,Documentaries,1982,4
filme30909,realizador3,90 min,Action & Adventure,2016,4
filme55413,realizador2,44 min,Romantic Movies,1968,4
filme112837,realizador10,196 min,Music & Musicals,1998,5
filme52020,realizador3,40 min,Cult Movies,2012,4
filme35012,realizador11,69 min,Horror Movies,1968,4
filme36218,realizador3,214 min,Movies,1977,3
filme98920,realizador3,88 min,Classic Movies,2013,2
filme68011,realizador14,217 min,Comedies,2010,4
filme115693,realizador7,209 min,Sports Movies,2021,5
filme20231,realizador15,112 min,Movies,1970,5
filme44085,realizador19,73 min,Romantic Movies,1976,4
filme47880,realizador10,57 min,Thrillers,2013,3
filme128631,realizador12,90 min,Music & Musicals,2015,1
filme37047,realizador1,120 min,Dramas,1962,3
filme50061,realizador15,177 min,Music & Musicals,1969,4
filme52991,realizador13,171 min,Anime Features,2021,4
filme9578,realizador19,144 min,Classic Movies,1966,3
filme44488,realizador15,103 min,International Movies,2023,5
filme112941,realizador13,194 min,Stand-Up Comedy,1967,5
filme124586,realizador3,63 min,Independent Movies,1981,5
filme9888,realizador17,150 min,Movies,2007,3
filme22777,realizador3,30 min,International Movies,1976,4
filme137076,realizador1,182 min,Action & Adventure,1994,1
filme21167,realizador17,58 min,Children & Family Movies,1967,5
filme84956,realizador11,234 min,Classic Movies,2007,5
filme126326,realizador15,71 min,Sports Movies,1980,5
filme85054,realizador3,174 min,Children & Family Movies,1963,4
filme23877,realizador15,57 min,Horror Movies,2017,5
filme117921,realizador8,184 min,Comedies,2018,2
filme35847,realizador7,67 min,Children & Family Movies,1989,1
filme140422,realizador9,201 min,Sci-Fi & Fantasy,2015,4
filme3528,realizador3,50 min,Movies,1970,3
filme147142,realizador7,170 min,Thrillers,1967,1
filme4681,realizador2,115 min,Children & Family Movies,2004,1
filme126121,realizador15,36 min,Children & Family Movies,1971,1
